Farm_ID,District,Planting_Date,Days_After_Planting,Growth_Stage,Land_Size_Acres,Seed_Variety,Soil_Type,Soil_pH,Soil_Moisture_pct,Weekly_Rainfall_mm,Avg_Temperature_C,Relative_Humidity_pct,Solar_Radiation_MJ_m2_day,Irrigation_mm_week,Fertilizer_kg_acre,Pest_Severity,Disease_Severity,Plant_Height_cm,Leaf_Greenness_Index,Predicted_Final_Yield_t_ha,Actual_Final_Yield_t_ha
F0065,Nuwara Eliya,2025-09-16,80,Early Vegetative,3.72,Nadun,Loam,6.1,37.0,83.1,21.8,79.6,23.4,45.5,115.9,Low,Low,46.2,62.3,12.98,12.88
F0750,Kurunegala,2025-04-30,115,Vegetative,2.68,Nadun,Sandy Loam,5.9,27.0,16.1,24.2,71.0,19.2,39.4,67.3,Low,Low,76.2,57.7,12.5,11.79
F0091,Badulla,2025-03-20,299,Maturity,1.91,Nadun,Clay Loam,5.3,39.9,92.8,26.0,71.1,22.9,4.2,63.5,Low,Low,167.4,60.1,18.8,18.8
F0243,Kandy,2025-03-26,104,Vegetative,1.21,Nadun,Sandy Loam,6.4,47.2,103.4,21.1,61.7,22.9,29.9,31.5,Low,High,60.4,69.4,12.28,13.0
F0729,Kegalle,2025-09-03,197,Rhizome Initiation,0.99,Chinese,Sandy Loam,6.5,37.7,69.2,33.2,94.6,13.7,49.5,53.5,Low,Low,123.1,65.0,16.74,17.3
F0346,Ratnapura,2025-04-13,143,Vegetative,3.5,Chinese,Clay Loam,5.2,43.3,82.7,25.3,59.6,15.3,44.1,34.5,Medium,Low,96.7,61.4,12.62,12.85
F0761,Ratnapura,2025-09-22,102,Vegetative,1.23,Chinese,Clay Loam,5.6,27.7,34.7,22.1,88.5,20.6,29.7,34.2,Medium,Low,77.6,58.0,11.18,11.01
F0679,Matale,2025-04-29,141,Vegetative,2.41,Nadun,Clay Loam,5.2,21.0,23.4,24.6,94.4,22.7,20.8,36.9,High,Low,79.8,48.2,9.71,9.4
F0047,Matale,2025-07-21,240,Rhizome Development,2.43,Chinese,Sandy Loam,5.5,35.1,54.8,31.3,71.8,19.3,41.6,62.9,High,Low,125.7,59.1,15.1,15.67
F0880,Matale,2025-01-13,54,Early Vegetative,3.38,Chinese,Clay Loam,6.4,26.9,13.5,31.0,93.4,17.2,34.0,32.7,High,High,55.0,53.7,6.04,6.32
F0905,Kegalle,2025-08-05,93,Vegetative,3.27,Nadun,Loam,5.7,24.6,30.7,32.7,55.4,14.8,5.5,79.5,Low,Low,58.4,52.8,12.0,11.2
F0424,Matara,2025-08-03,128,Vegetative,1.98,Nadun,Loam,6.1,28.6,44.9,26.4,61.7,20.2,2.7,107.1,Low,Low,91.0,58.7,14.26,14.64
F0610,Ratnapura,2025-09-24,225,Rhizome Development,4.56,Nadun,Sandy Loam,6.1,46.6,109.5,23.6,78.2,19.3,37.8,93.1,High,Low,137.8,66.3,15.74,15.8
F0512,Kurunegala,2025-03-29,24,Sprouting,3.44,Chinese,Loam,5.0,30.2,42.6,23.9,80.9,13.8,25.8,44.9,Low,Low,39.2,61.4,9.77,9.21
F0728,Kandy,2025-12-22,291,Maturity,1.72,Chinese,Sandy Loam,5.4,29.3,32.4,23.2,94.5,14.4,15.4,43.0,Low,Medium,175.0,61.6,16.3,15.96
F0740,Monaragala,2025-12-09,297,Maturity,4.59,Local,Loam,6.7,24.1,17.0,27.1,73.7,14.8,5.7,37.0,Low,High,154.6,51.8,15.48,14.69
F0952,Kegalle,2025-06-19,65,Early Vegetative,0.79,Local,Loam,5.9,33.2,36.6,27.3,83.1,15.6,46.5,102.4,Low,Low,47.2,61.2,12.54,13.24
F0482,Matale,2025-04-25,15,Sprouting,1.58,Nadun,Loam,5.5,45.5,88.9,22.3,89.9,20.2,19.0,102.5,Medium,Low,16.1,65.9,10.07,9.53
F0529,Kegalle,2025-09-08,66,Early Vegetative,2.6,Nadun,Clay Loam,5.1,43.8,95.4,33.1,81.9,20.3,24.4,45.3,Medium,Medium,60.3,65.4,9.62,9.54
F0086,Nuwara Eliya,2025-01-05,105,Vegetative,1.24,Local,Clay Loam,5.9,35.2,59.0,30.7,91.6,18.2,42.9,53.7,Low,High,81.8,57.6,10.38,10.56
F0753,Matara,2025-11-09,163,Rhizome Initiation,0.99,Local,Clay Loam,6.4,22.3,13.4,25.4,87.9,18.2,41.8,100.6,Medium,Low,90.4,50.9,13.78,13.84
F0541,Kandy,2025-12-12,68,Early Vegetative,1.06,Chinese,Sandy Loam,6.3,40.5,100.9,29.7,77.3,14.1,13.4,65.8,Low,Medium,42.3,67.3,11.28,11.98
F0307,Ratnapura,2025-05-21,26,Sprouting,4.69,Nadun,Sandy Loam,5.9,35.0,56.1,33.7,60.3,12.6,38.9,99.1,Medium,Medium,25.3,61.5,8.39,8.34
F0032,Galle,2025-08-14,126,Vegetative,0.7,Chinese,Clay Loam,5.2,31.3,64.0,27.2,90.0,17.1,6.0,33.2,Low,Low,92.3,54.9,11.85,12.19
F0856,Ratnapura,2025-04-15,260,Rhizome Development,4.27,Local,Clay Loam,6.1,24.8,5.7,29.4,71.0,14.8,46.3,86.8,Low,Low,152.4,51.8,16.38,16.38
F0732,Galle,2025-12-06,47,Early Vegetative,3.52,Chinese,Sandy Loam,6.5,29.9,22.0,30.0,81.7,19.7,39.5,82.9,Low,Low,34.0,56.2,10.89,10.69
F0070,Badulla,2025-01-08,213,Rhizome Development,0.75,Nadun,Loam,6.1,28.7,36.7,22.7,81.3,22.1,40.5,47.1,Low,Medium,117.7,53.6,14.87,15.13
F0348,Monaragala,2025-09-18,39,Early Vegetative,4.46,Local,Sandy Loam,6.2,23.8,11.5,29.2,70.5,22.7,39.8,27.4,Medium,Medium,28.4,55.7,7.47,7.0
F0394,Ratnapura,2025-01-11,207,Rhizome Initiation,4.39,Local,Sandy Loam,6.4,26.5,21.5,26.6,88.4,23.2,46.3,38.1,Low,Low,111.8,59.8,14.82,14.46
F0349,Kurunegala,2025-10-26,114,Vegetative,3.94,Chinese,Loam,6.3,28.0,45.9,30.5,82.5,13.7,13.2,101.9,Low,Low,84.5,61.4,14.46,14.19
F0218,Matara,2025-02-23,70,Early Vegetative,2.97,Local,Loam,6.1,35.9,54.5,24.6,82.3,19.7,16.2,53.6,Low,Medium,62.4,57.5,11.88,11.52
F0270,Kurunegala,2025-12-16,105,Vegetative,2.96,Local,Sandy Loam,6.4,35.3,43.7,24.0,71.1,13.5,43.7,24.4,High,Medium,74.8,56.9,9.42,9.75
F0988,Galle,2025-10-28,154,Rhizome Initiation,2.89,Local,Clay Loam,5.2,32.6,37.8,22.0,80.5,13.9,26.6,105.9,High,Low,82.3,63.3,12.59,13.06
F0681,Matara,2025-10-02,231,Rhizome Development,1.98,Nadun,Sandy Loam,6.7,41.1,77.1,20.3,79.9,15.1,25.9,63.8,Low,Low,127.9,66.4,16.09,15.71
F0878,Matara,2025-04-02,254,Rhizome Development,4.06,Nadun,Clay Loam,6.5,40.3,63.5,26.9,57.5,15.4,39.2,92.8,Low,Low,143.9,63.1,18.22,18.95
F0775,Monaragala,2025-12-05,276,Maturity,4.77,Local,Loam,6.3,30.1,31.9,24.0,66.7,12.6,5.4,67.5,Medium,Low,158.0,58.1,17.74,18.05
F0240,Matale,2025-02-21,218,Rhizome Development,3.95,Nadun,Clay Loam,5.6,26.0,21.2,24.9,82.6,16.4,5.1,41.2,Low,Low,114.0,51.7,15.07,15.12
F0497,Nuwara Eliya,2025-11-11,136,Vegetative,3.9,Local,Sandy Loam,5.3,22.8,13.3,29.4,85.1,20.2,17.3,21.7,High,Low,88.1,52.2,11.09,11.74
F0745,Kegalle,2025-09-15,199,Rhizome Initiation,0.82,Local,Sandy Loam,6.1,37.8,82.2,20.3,90.0,21.4,19.8,61.3,Medium,Medium,122.2,61.4,14.56,15.03
F0640,Matale,2025-10-03,263,Maturity,4.33,Chinese,Sandy Loam,5.9,30.9,42.4,33.6,68.5,17.2,12.9,67.3,High,Low,145.1,53.6,16.12,16.66
F0380,Nuwara Eliya,2025-03-21,157,Rhizome Initiation,3.69,Nadun,Sandy Loam,6.6,34.8,64.8,21.5,65.5,13.0,20.8,112.7,Low,Low,90.3,61.4,14.78,14.86
F0041,Monaragala,2025-10-26,199,Rhizome Initiation,4.7,Nadun,Clay Loam,6.5,44.4,103.0,24.7,80.9,12.8,10.3,110.8,Low,Medium,125.5,64.0,15.88,15.22
F0278,Matale,2025-07-06,172,Rhizome Initiation,4.85,Local,Clay Loam,5.3,46.1,88.8,23.6,73.4,15.2,45.9,56.7,Low,Low,110.1,63.4,15.62,15.2
F0170,Monaragala,2025-03-25,104,Vegetative,1.36,Chinese,Sandy Loam,5.7,16.8,5.2,22.2,65.7,24.8,18.6,88.2,Medium,Medium,58.9,52.3,9.8,9.34
F0069,Matale,2025-01-27,173,Rhizome Initiation,0.6,Local,Clay Loam,5.2,20.4,4.1,32.4,78.9,20.2,32.5,66.3,Medium,Low,99.4,50.5,13.05,12.6
F0052,Kandy,2025-12-19,71,Early Vegetative,2.09,Chinese,Loam,5.2,27.2,46.3,31.8,70.6,22.5,46.9,46.1,Low,Low,61.0,57.0,10.85,10.29
F0980,Badulla,2025-05-03,212,Rhizome Development,4.74,Nadun,Loam,5.6,44.8,112.4,29.0,67.6,16.5,24.0,87.9,Medium,Low,130.2,64.2,16.39,16.35
F0795,Kegalle,2025-08-23,250,Rhizome Development,2.16,Local,Loam,5.4,54.4,119.6,22.9,56.3,20.2,22.8,83.0,Medium,Low,147.6,77.2,18.0,17.47
F0394,Kegalle,2025-03-03,142,Vegetative,2.76,Chinese,Loam,5.4,32.8,66.9,23.0,56.8,15.3,34.6,58.2,Low,Low,86.2,62.5,13.99,14.27
F0505,Badulla,2025-11-03,202,Rhizome Initiation,1.95,Nadun,Loam,5.4,46.2,106.2,20.5,84.1,14.3,31.9,29.9,Medium,Medium,108.7,72.3,14.71,14.15
F0460,Kandy,2025-05-11,209,Rhizome Initiation,2.86,Local,Loam,6.6,40.9,81.7,30.3,94.9,13.5,23.5,39.5,Low,Low,129.1,60.0,16.28,17.0
F0231,Kurunegala,2025-08-20,61,Early Vegetative,1.6,Chinese,Clay Loam,5.6,37.7,87.8,29.3,66.7,18.4,24.7,87.0,Low,Low,59.3,60.2,11.96,11.28
F0262,Ratnapura,2025-08-16,42,Early Vegetative,4.39,Local,Sandy Loam,5.7,32.1,30.2,33.3,81.1,24.9,35.6,75.5,Low,Low,33.8,54.5,11.58,11.37
F0389,Monaragala,2025-11-22,4,Sprouting,1.44,Local,Loam,5.7,38.5,68.2,23.0,83.7,24.4,44.6,34.8,Low,Low,25.5,61.3,10.66,10.15
F0194,Galle,2025-08-26,295,Maturity,1.77,Chinese,Loam,6.3,49.6,114.0,30.8,87.3,19.0,49.0,106.5,Low,Low,170.2,72.1,21.49,21.89
F0362,Kurunegala,2025-09-27,147,Vegetative,4.23,Nadun,Sandy Loam,6.7,43.2,86.5,23.4,87.2,21.1,5.8,56.0,Medium,Low,91.5,64.8,12.6,12.43
F0215,Galle,2025-07-24,219,Rhizome Development,1.46,Nadun,Loam,5.3,23.7,20.4,33.8,88.5,16.8,23.9,115.1,Medium,Medium,127.1,58.2,15.45,15.81
F0794,Monaragala,2025-03-24,177,Rhizome Initiation,2.39,Nadun,Sandy Loam,5.3,34.5,55.3,26.8,63.3,17.1,6.1,27.9,Low,Low,111.8,60.7,15.02,15.72
F0566,Kurunegala,2025-04-04,224,Rhizome Development,3.64,Local,Clay Loam,5.7,30.5,50.3,32.7,76.8,17.3,17.6,110.5,Low,Low,141.4,57.8,16.78,16.25
F0404,Nuwara Eliya,2025-12-30,94,Vegetative,1.06,Local,Sandy Loam,6.1,31.4,31.6,22.2,87.8,12.8,6.4,46.7,Low,Low,53.9,62.2,11.34,11.78
F0708,Badulla,2025-06-25,181,Rhizome Initiation,4.9,Nadun,Loam,5.9,39.9,93.7,30.4,61.0,16.5,31.9,33.7,Low,Low,120.5,68.7,15.41,15.43
F0021,Kandy,2025-11-08,157,Rhizome Initiation,0.51,Nadun,Sandy Loam,5.3,38.0,90.1,28.7,86.5,20.6,29.7,28.4,Low,Medium,104.7,61.7,13.33,12.73
F0930,Kandy,2025-11-23,262,Maturity,2.99,Nadun,Loam,6.5,48.1,103.4,20.7,93.7,22.7,8.4,32.6,Low,Low,153.0,70.1,19.13,18.74
F0791,Monaragala,2025-12-07,188,Rhizome Initiation,2.71,Local,Clay Loam,5.2,39.0,80.8,29.4,62.3,24.1,5.9,28.0,Low,High,112.6,66.6,13.19,13.67
F0943,Kurunegala,2025-06-14,255,Rhizome Development,4.21,Local,Clay Loam,5.2,30.6,43.2,28.5,93.0,16.3,39.2,68.2,Low,Medium,132.7,61.9,15.45,15.5
F0480,Monaragala,2025-09-16,71,Early Vegetative,3.65,Chinese,Loam,5.5,31.3,56.6,33.1,76.0,15.7,46.1,100.3,Medium,Medium,65.1,60.5,11.21,11.21
F0419,Nuwara Eliya,2025-01-02,150,Vegetative,3.72,Nadun,Sandy Loam,5.9,43.1,104.8,27.2,68.6,17.6,29.5,81.7,Low,Low,88.2,60.9,15.98,15.29
F0266,Kandy,2025-05-26,277,Maturity,4.99,Chinese,Loam,5.1,27.1,20.1,23.4,68.2,12.5,19.6,89.6,Low,Low,153.8,56.0,17.89,18.48
F0812,Monaragala,2025-01-27,70,Early Vegetative,1.84,Nadun,Clay Loam,6.8,37.7,67.5,20.5,80.9,13.1,36.1,109.2,Low,Low,61.1,60.6,12.06,12.17
F0769,Kandy,2025-12-01,85,Early Vegetative,4.79,Nadun,Clay Loam,6.5,27.3,41.9,27.4,72.8,15.4,17.6,23.1,Medium,Low,70.9,54.8,10.23,10.84
F0538,Badulla,2025-11-20,195,Rhizome Initiation,3.05,Chinese,Clay Loam,5.7,24.0,5.2,27.9,55.3,22.0,21.2,103.9,High,Low,107.4,52.9,13.97,13.3
F0074,Matara,2025-04-30,292,Maturity,3.83,Nadun,Sandy Loam,5.3,26.9,12.2,29.2,67.4,24.5,26.0,74.9,Medium,High,162.4,52.4,14.16,14.57
F0916,Nuwara Eliya,2025-08-01,285,Maturity,1.16,Nadun,Clay Loam,5.2,39.6,81.1,32.8,82.3,15.9,19.4,77.1,Low,Low,162.7,61.2,18.92,19.18
F0858,Matale,2025-01-10,235,Rhizome Development,2.8,Chinese,Loam,6.2,26.3,36.3,33.6,61.6,24.7,14.6,26.1,Medium,Low,135.5,58.8,15.37,14.61
F0452,Nuwara Eliya,2025-09-12,84,Early Vegetative,1.99,Chinese,Sandy Loam,5.2,43.1,87.1,30.2,55.9,13.7,34.4,64.2,Medium,Low,67.2,65.4,11.23,11.89
F0102,Kandy,2025-02-24,182,Rhizome Initiation,2.98,Local,Clay Loam,5.9,44.6,90.7,24.9,57.2,16.2,3.6,100.6,Medium,Low,118.2,65.8,16.65,16.33
F0990,Matale,2025-05-17,84,Early Vegetative,0.74,Chinese,Clay Loam,5.8,30.9,37.8,30.6,73.4,18.8,17.9,108.8,Low,Medium,60.1,59.7,11.04,10.63
F0141,Matara,2025-09-02,171,Rhizome Initiation,4.15,Nadun,Clay Loam,6.5,35.7,66.7,32.7,81.7,13.4,48.1,69.2,Medium,High,103.8,61.1,12.76,13.5
F0578,Nuwara Eliya,2025-12-31,39,Early Vegetative,3.35,Local,Clay Loam,6.2,34.2,37.5,21.5,88.4,14.7,26.5,100.8,Medium,Low,25.0,60.2,9.83,10.11
F0750,Ratnapura,2025-11-03,110,Vegetative,2.37,Nadun,Clay Loam,6.4,43.3,98.6,28.7,62.8,14.1,7.4,25.0,Medium,Low,61.9,70.6,13.17,13.38
F0918,Kandy,2025-03-11,137,Vegetative,4.31,Nadun,Clay Loam,5.6,37.1,58.9,28.3,70.4,16.1,14.8,28.8,Low,Low,78.8,67.2,13.69,13.47
F0477,Matale,2025-09-06,41,Early Vegetative,1.17,Local,Loam,5.6,43.6,90.4,20.5,92.0,12.7,21.7,111.7,Low,Low,38.8,68.7,13.22,13.61
F0358,Badulla,2025-11-13,194,Rhizome Initiation,1.85,Chinese,Sandy Loam,5.3,27.0,19.0,33.1,73.1,13.5,26.5,117.7,Low,Low,119.0,58.2,16.34,15.79
F0115,Galle,2025-01-29,87,Early Vegetative,1.88,Nadun,Sandy Loam,5.9,33.6,46.8,20.4,66.7,14.5,11.9,87.2,Medium,Low,62.8,56.8,11.74,11.21
F0675,Kurunegala,2025-01-29,62,Early Vegetative,0.94,Chinese,Clay Loam,5.3,36.5,57.7,27.0,69.6,19.9,32.1,44.8,High,Low,60.0,62.5,9.42,9.36
F0195,Matale,2025-05-25,259,Rhizome Development,0.8,Local,Clay Loam,5.3,30.3,54.0,27.3,84.5,18.4,38.2,105.2,Medium,Low,138.1,60.1,18.22,18.95
F0503,Nuwara Eliya,2025-05-18,118,Vegetative,3.66,Chinese,Clay Loam,6.7,21.7,15.5,22.6,62.7,22.0,16.8,53.6,High,Low,68.7,57.6,8.93,8.51
F0656,Ratnapura,2025-04-01,60,Early Vegetative,1.01,Chinese,Clay Loam,5.2,32.3,52.1,22.3,74.2,21.2,29.5,35.2,Low,Low,41.6,63.1,10.15,10.29
F0782,Ratnapura,2025-05-08,56,Early Vegetative,1.21,Chinese,Loam,6.4,33.6,74.1,29.4,64.7,16.1,38.4,31.0,Medium,Low,44.5,61.5,9.63,9.89
F0344,Monaragala,2025-02-01,104,Vegetative,3.76,Nadun,Sandy Loam,5.9,52.5,110.1,21.9,61.8,16.7,9.9,102.6,Low,Low,66.3,70.7,14.93,14.45
F0639,Monaragala,2025-04-04,202,Rhizome Initiation,1.13,Chinese,Sandy Loam,5.7,37.2,86.6,24.3,89.1,12.7,49.4,57.4,Low,Low,128.5,61.2,17.44,17.32
F0003,Badulla,2025-07-23,113,Vegetative,4.23,Nadun,Loam,5.5,24.5,33.6,26.5,67.1,14.3,7.0,115.7,Low,Medium,75.0,49.7,12.08,12.45
F0131,Badulla,2025-07-30,243,Rhizome Development,3.3,Local,Loam,5.1,31.9,46.3,26.8,59.9,24.1,45.7,37.2,Low,Low,137.2,54.7,15.66,15.78
F0302,Matara,2025-08-06,1,Sprouting,4.09,Chinese,Sandy Loam,6.4,33.5,67.2,33.6,61.2,16.0,36.7,33.0,High,Medium,15.7,59.5,7.14,7.02
F0887,Ratnapura,2025-05-01,49,Early Vegetative,4.29,Nadun,Loam,6.6,44.0,114.7,33.2,78.0,21.3,16.8,100.1,Low,Low,45.4,65.1,13.08,12.37
F0539,Monaragala,2025-12-31,62,Early Vegetative,0.97,Local,Clay Loam,5.1,53.4,117.1,23.7,69.1,16.1,19.3,95.5,Medium,Low,60.4,71.1,11.79,11.1
F0658,Kegalle,2025-10-20,189,Rhizome Initiation,0.65,Chinese,Sandy Loam,5.7,28.1,37.2,21.8,82.0,21.0,28.8,25.4,Low,Medium,102.6,54.2,13.27,12.54
F0844,Monaragala,2025-01-08,243,Rhizome Development,1.2,Chinese,Clay Loam,5.1,26.1,18.9,26.3,94.8,18.4,41.8,80.1,Medium,Medium,144.7,51.1,13.77,14.2
F0168,Matale,2025-11-18,142,Vegetative,4.16,Nadun,Sandy Loam,5.4,39.6,75.5,32.2,79.8,13.2,33.1,66.7,Medium,Low,98.8,64.7,13.44,13.32
F0086,Nuwara Eliya,2025-11-08,164,Rhizome Initiation,1.33,Nadun,Loam,5.7,45.4,102.8,26.6,94.8,15.0,10.7,52.5,Low,Low,88.6,70.5,15.7,16.32
F0949,Kegalle,2025-05-15,61,Early Vegetative,3.16,Nadun,Loam,5.9,39.3,76.6,32.4,71.2,13.9,36.9,81.0,Medium,Low,47.2,63.1,11.6,11.07
F0023,Nuwara Eliya,2025-07-06,8,Sprouting,0.57,Nadun,Loam,6.1,23.1,20.5,27.7,69.7,16.0,14.8,77.5,Medium,Low,29.5,58.6,9.07,9.82
F0892,Matara,2025-01-22,297,Maturity,4.42,Chinese,Loam,6.7,25.8,39.6,24.6,82.1,14.8,34.7,67.9,Medium,Medium,167.0,59.0,14.99,14.75
F0459,Ratnapura,2025-11-14,283,Maturity,4.45,Nadun,Sandy Loam,6.7,33.2,41.7,22.0,83.2,12.1,48.4,48.0,Low,Medium,148.6,58.7,15.44,16.09
F0927,Nuwara Eliya,2025-09-08,204,Rhizome Initiation,1.61,Chinese,Sandy Loam,5.7,40.9,72.6,32.0,67.7,14.7,6.8,32.8,Low,Low,112.0,63.0,15.45,16.04
F0202,Matara,2025-12-25,145,Vegetative,4.26,Chinese,Clay Loam,5.7,37.5,63.7,21.1,59.5,12.6,38.1,56.2,Low,Low,89.8,63.3,13.67,13.53
F0358,Monaragala,2025-11-06,22,Sprouting,0.64,Nadun,Sandy Loam,5.2,38.1,90.2,20.8,72.4,18.1,27.9,118.7,Medium,Medium,33.7,63.6,8.55,8.94
F0133,Kandy,2025-04-07,81,Early Vegetative,2.91,Chinese,Sandy Loam,5.1,32.2,52.3,33.7,62.4,16.5,46.9,59.0,High,Low,49.9,64.1,10.32,10.0
F0326,Matale,2025-01-28,182,Rhizome Initiation,4.28,Local,Loam,5.0,29.0,16.9,30.4,77.1,21.8,32.4,56.1,Low,High,115.7,59.2,11.73,12.44
F0532,Ratnapura,2025-07-25,188,Rhizome Initiation,1.65,Nadun,Sandy Loam,6.2,36.9,67.9,22.2,84.4,21.2,39.0,115.0,Medium,Medium,121.9,65.8,15.08,15.54
F0852,Matale,2025-02-16,265,Maturity,2.9,Chinese,Sandy Loam,5.3,51.4,106.7,33.7,91.4,14.8,4.8,35.4,Medium,Medium,155.4,69.6,17.55,17.29
F0688,Matara,2025-04-24,237,Rhizome Development,4.65,Local,Loam,6.3,30.0,31.0,23.9,70.9,19.9,26.9,70.5,Low,Low,137.8,55.1,17.68,17.79
F0694,Kurunegala,2025-06-27,255,Rhizome Development,3.87,Local,Loam,5.9,37.2,55.6,20.3,63.9,13.2,26.6,28.8,Low,Medium,145.6,59.6,15.25,14.82
F0059,Badulla,2025-02-22,104,Vegetative,3.27,Chinese,Clay Loam,5.7,31.1,35.2,20.7,73.0,23.7,25.2,30.3,Medium,Medium,65.6,55.9,10.63,11.17
F0236,Badulla,2025-12-18,194,Rhizome Initiation,1.43,Nadun,Clay Loam,6.6,32.9,67.8,22.1,72.5,12.6,30.1,81.0,Low,High,106.4,54.8,13.85,13.24
F0291,Galle,2025-05-22,291,Maturity,1.33,Local,Sandy Loam,6.6,36.0,67.8,23.4,90.4,13.1,11.1,65.1,Low,Low,154.9,61.9,19.99,19.53
F0930,Matara,2025-09-14,48,Early Vegetative,4.25,Nadun,Clay Loam,6.1,44.9,104.3,21.0,90.0,22.9,6.5,89.0,Low,Low,31.4,71.0,12.96,12.91
F0946,Galle,2025-07-24,104,Vegetative,4.18,Local,Clay Loam,5.6,38.7,92.6,27.8,63.1,14.0,26.2,30.5,Medium,Low,66.3,58.5,11.49,12.05
F0705,Kegalle,2025-11-08,228,Rhizome Development,1.16,Chinese,Loam,5.8,49.2,111.9,27.0,85.9,18.6,12.8,108.2,Low,Medium,127.7,68.2,17.79,17.68
F0166,Badulla,2025-10-27,105,Vegetative,0.76,Nadun,Clay Loam,5.6,27.6,26.9,32.1,76.6,21.2,41.2,115.6,Medium,Medium,68.6,60.4,10.8,10.3
F0125,Kurunegala,2025-06-08,23,Sprouting,2.21,Local,Loam,6.8,45.3,82.2,23.2,60.2,16.7,27.8,97.7,Low,Low,20.8,69.7,10.89,11.51
F0090,Kandy,2025-04-16,257,Rhizome Development,2.43,Local,Sandy Loam,5.0,31.4,52.0,34.0,73.3,13.5,11.6,88.4,Medium,Medium,144.2,56.9,16.23,16.27
F0256,Kandy,2025-08-29,79,Early Vegetative,1.5,Chinese,Clay Loam,5.1,46.4,113.7,20.4,74.0,12.9,4.3,108.0,Low,Low,60.9,64.4,12.7,12.39
F0088,Matara,2025-11-20,37,Early Vegetative,3.18,Local,Loam,6.0,41.4,79.5,21.6,87.0,17.9,41.2,75.9,Medium,Low,33.3,60.3,10.77,10.63
F0592,Monaragala,2025-02-13,198,Rhizome Initiation,1.01,Chinese,Clay Loam,5.1,39.7,95.1,27.8,62.0,13.0,4.8,28.7,High,Low,108.3,67.7,12.64,12.62
F0430,Monaragala,2025-10-12,287,Maturity,2.76,Chinese,Loam,6.0,48.7,117.3,24.4,85.0,13.8,20.2,64.6,High,Low,168.7,65.5,18.79,18.49
F0211,Badulla,2025-07-29,79,Early Vegetative,1.96,Local,Clay Loam,5.7,42.7,103.3,25.8,94.0,23.8,42.3,84.7,High,Low,50.3,61.1,10.97,11.51
F0160,Badulla,2025-12-20,17,Sprouting,2.06,Local,Clay Loam,5.7,39.7,77.2,27.0,88.4,17.6,44.1,85.2,Medium,Low,18.1,63.8,10.62,9.88
F0626,Kandy,2025-05-20,202,Rhizome Initiation,4.95,Local,Loam,6.4,37.1,57.5,31.1,68.1,20.1,23.3,41.0,Low,Low,129.9,66.5,16.27,16.33
F0233,Nuwara Eliya,2025-12-30,98,Vegetative,1.91,Chinese,Sandy Loam,5.3,32.0,45.0,32.0,80.4,17.4,0.6,75.6,Low,Low,76.1,62.9,13.46,13.57
F0502,Badulla,2025-02-06,62,Early Vegetative,1.09,Chinese,Loam,5.8,38.6,73.8,30.2,88.2,19.7,34.1,58.2,Low,High,53.0,64.5,10.78,10.75
F0953,Ratnapura,2025-12-30,46,Early Vegetative,2.3,Chinese,Sandy Loam,5.3,20.9,15.8,26.3,71.5,22.7,48.7,107.6,Low,Low,51.0,55.9,11.85,11.78
F0313,Kurunegala,2025-01-30,148,Vegetative,4.15,Nadun,Sandy Loam,6.5,42.5,99.4,27.4,59.2,18.4,43.1,45.4,Low,Low,99.0,63.1,15.24,15.22
F0507,Nuwara Eliya,2025-02-20,286,Maturity,4.76,Local,Sandy Loam,5.4,28.9,31.8,30.5,74.3,19.8,17.1,87.0,Medium,Medium,170.6,55.7,16.04,16.64
F0200,Kandy,2025-05-21,237,Rhizome Development,1.85,Nadun,Sandy Loam,6.1,27.8,28.8,29.1,76.4,16.8,28.7,52.0,Low,Low,123.8,56.1,17.41,17.82
F0405,Matara,2025-04-23,179,Rhizome Initiation,1.51,Nadun,Loam,5.0,20.2,14.7,32.4,77.3,17.6,25.0,118.1,Medium,Low,107.4,51.9,13.83,14.21
F0530,Galle,2025-02-13,163,Rhizome Initiation,1.86,Nadun,Sandy Loam,6.5,16.3,3.9,20.5,86.9,17.5,9.8,109.5,Low,Low,108.7,47.8,13.75,13.62
F0939,Kandy,2025-09-29,279,Maturity,1.51,Nadun,Clay Loam,5.3,50.2,119.8,30.7,88.0,18.6,10.4,110.2,Low,Low,153.2,69.9,21.03,21.6
F0769,Kegalle,2025-01-04,54,Early Vegetative,3.86,Chinese,Clay Loam,5.3,41.7,104.4,21.5,60.2,19.3,37.5,40.0,Medium,Medium,35.9,66.0,9.43,9.19
F0581,Galle,2025-08-18,95,Vegetative,4.0,Local,Loam,5.4,40.8,92.9,33.1,70.8,13.8,18.6,24.4,High,Low,67.5,68.6,10.12,9.48
F0236,Nuwara Eliya,2025-06-02,192,Rhizome Initiation,3.23,Local,Clay Loam,5.3,19.2,2.4,22.9,66.6,19.4,20.9,96.0,Low,Low,120.1,48.8,14.54,14.79
F0640,Matara,2025-11-08,268,Maturity,0.57,Local,Sandy Loam,6.1,43.9,113.9,31.9,55.4,20.2,7.8,105.7,Low,Medium,154.1,67.0,18.24,17.84
F0163,Badulla,2025-04-26,53,Early Vegetative,2.31,Nadun,Clay Loam,5.1,39.9,79.4,31.3,85.1,19.6,6.2,25.0,Medium,Low,35.2,60.9,9.09,9.01
F0413,Kegalle,2025-01-17,234,Rhizome Development,0.95,Chinese,Sandy Loam,6.7,38.7,79.1,33.2,56.9,21.7,47.8,112.1,Low,Medium,143.5,62.6,16.67,17.26
